"feature_nm" "activity_nm" "subject_id" "avg__of__means" "avg__of__std_dev"
"tBodyAccMag" "WALKING_UPSTAIRS" 24 -0.226402822033898 -0.30685447
"tBodyAccMag" "WALKING_UPSTAIRS" 25 -0.305772199076923 -0.480006649846154
"tBodyAccMag" "WALKING_UPSTAIRS" 26 -0.142874499381818 -0.1507071068
"tBodyAccMag" "WALKING_UPSTAIRS" 27 -0.160589355980392 -0.37994878627451
"tBodyAccMag" "WALKING_UPSTAIRS" 28 -0.186240503960784 -0.211928666470588
"tBodyAccMag" "WALKING_UPSTAIRS" 29 0.00834360271428571 -0.0414696051693878
"tBodyAccMag" "WALKING_UPSTAIRS" 30 -0.137627857227385 -0.327410815861538
"tBodyAccMag" "WALKING_DOWNSTAIRS" 1 0.0271882914106122 0.0198843506265306
"tBodyAccMag" "WALKING_DOWNSTAIRS" 2 0.0899511204978723 0.215586334889362
"tBodyAccMag" "WALKING_DOWNSTAIRS" 3 -0.0628126118283674 -0.0411340078469388
"tBodyAccMag" "WALKING_DOWNSTAIRS" 4 -0.0491616726733333 -0.0819559041111111
"tBodyAccMag" "WALKING_DOWNSTAIRS" 5 0.211138853638298 0.205422375957447
"tBodyAccMag" "WALKING_DOWNSTAIRS" 6 0.333754731458333 0.373611914166667
"tBodyAccMag" "WALKING_DOWNSTAIRS" 7 0.0198795285851064 0.214544028088723
"tBodyAccMag" "WALKING_DOWNSTAIRS" 8 0.176599311818421 0.131337867236842
"tBodyAccMag" "WALKING_DOWNSTAIRS" 9 0.145886357935714 0.265120131365238
"tBodyAccMag" "WALKING_DOWNSTAIRS" 10 0.250843769394737 0.156998205421053
"tBodyAccMag" "WALKING_DOWNSTAIRS" 11 0.126227657258696 0.0507743652521739
"tBodyAccMag" "WALKING_DOWNSTAIRS" 12 0.0183139429630435 0.0972608274652174
"tBodyAccMag" "WALKING_DOWNSTAIRS" 13 -0.0294634299553191 -0.0156098198829787
"tBodyAccMag" "WALKING_DOWNSTAIRS" 14 0.185537706866667 0.428405922622222
"tBodyAccMag" "WALKING_DOWNSTAIRS" 15 0.320449387166667 0.353204008095238
"tBodyAccMag" "WALKING_DOWNSTAIRS" 16 0.191079793587447 0.119183740638298
"tBodyAccMag" "WALKING_DOWNSTAIRS" 17 0.148951103536087 0.0914076757326087
"tBodyAccMag" "WALKING_DOWNSTAIRS" 18 -0.293531973636364 -0.229934247036364
"tBodyAccMag" "WALKING_DOWNSTAIRS" 19 0.644604325128205 0.413472376589744
"tBodyAccMag" "WALKING_DOWNSTAIRS" 20 0.221851587933333 0.172636361444444
"tBodyAccMag" "WALKING_DOWNSTAIRS" 21 0.245771699004444 0.264341903711111
"tBodyAccMag" "WALKING_DOWNSTAIRS" 22 0.330999221944444 0.133267478527222
"tBodyAccMag" "WALKING_DOWNSTAIRS" 23 0.127211137694444 0.230363964351852
"tBodyAccMag" "WALKING_DOWNSTAIRS" 24 -0.0737699163072727 -0.0224839122854545
"tBodyAccMag" "WALKING_DOWNSTAIRS" 25 -0.22010859462069 -0.259465249913793
"tBodyAccMag" "WALKING_DOWNSTAIRS" 26 0.114379383742 0.14700167906
"tBodyAccMag" "WALKING_DOWNSTAIRS" 27 0.108071382861364 0.121176277863636
"tBodyAccMag" "WALKING_DOWNSTAIRS" 28 0.104359216580435 0.135465563932609
"tBodyAccMag" "WALKING_DOWNSTAIRS" 29 0.103705165666667 0.1344811501875
"tBodyAccMag" "WALKING_DOWNSTAIRS" 30 -0.0373901122469355 -0.0135771208822581
"tBodyAccMag" "SITTING" 1 -0.948536786170213 -0.927078418723404
"tBodyAccMag" "SITTING" 2 -0.967893623913043 -0.953081444130435
"tBodyAccMag" "SITTING" 3 -0.895383350192308 -0.8703017
"tBodyAccMag" "SITTING" 4 -0.93569482 -0.9144078448
"tBodyAccMag" "SITTING" 5 -0.9379783225 -0.920939027727273
"tBodyAccMag" "SITTING" 6 -0.949543531272727 -0.931572655636364
"tBodyAccMag" "SITTING" 7 -0.918432107083333 -0.881957619770833
"tBodyAccMag" "SITTING" 8 -0.952139704347826 -0.929943615630435
"tBodyAccMag" "SITTING" 9 -0.8933617176 -0.8637564342
"tBodyAccMag" "SITTING" 10 -0.96075719962963 -0.939669591481481
"tBodyAccMag" "SITTING" 11 -0.961970763773585 -0.944581826415094
"tBodyAccMag" "SITTING" 12 -0.952176621372549 -0.947517100196078
"tBodyAccMag" "SITTING" 13 -0.957690563673469 -0.937935738571429
"tBodyAccMag" "SITTING" 14 -0.944197943703704 -0.92549582962963
"tBodyAccMag" "SITTING" 15 -0.958669836271186 -0.93797790559322
"tBodyAccMag" "SITTING" 16 -0.961879680724638 -0.941051236086957
"tBodyAccMag" "SITTING" 17 -0.97274734640625 -0.96506519109375
"tBodyAccMag" "SITTING" 18 -0.983674151754386 -0.981595285964912
"tBodyAccMag" "SITTING" 19 -0.962074065616438 -0.951755657260274
"tBodyAccMag" "SITTING" 20 -0.952738043030303 -0.937764028181818
"tBodyAccMag" "SITTING" 21 -0.974734999411765 -0.971994251294118
"tBodyAccMag" "SITTING" 22 -0.942167353870968 -0.924336184035484
"tBodyAccMag" "SITTING" 23 -0.944080772941176 -0.924963263235294
"tBodyAccMag" "SITTING" 24 -0.968979156470588 -0.963779683235294
"tBodyAccMag" "SITTING" 25 -0.970409337076923 -0.960003414461538
"tBodyAccMag" "SITTING" 26 -0.953079994102564 -0.933602783410256
"tBodyAccMag" "SITTING" 27 -0.979481668857143 -0.969526674714286
"tBodyAccMag" "SITTING" 28 -0.955789708611111 -0.947782703333333
"tBodyAccMag" "SITTING" 29 -0.978017021833333 -0.9692903165
"tBodyAccMag" "SITTING" 30 -0.957487221451613 -0.942901466612903
"tBodyAccMag" "STANDING" 1 -0.984278207358491 -0.981942928867925
"tBodyAccMag" "STANDING" 2 -0.965875181296296 -0.957874965
"tBodyAccMag" "STANDING" 3 -0.925430819016393 -0.915143303606557
"tBodyAccMag" "STANDING" 4 -0.906478051785714 -0.890976683392857
"tBodyAccMag" "STANDING" 5 -0.906104701071429 -0.87977380125
"tBodyAccMag" "STANDING" 6 -0.945022876491228 -0.939310249649123
"tBodyAccMag" "STANDING" 7 -0.942724659245283 -0.933590156792453
"tBodyAccMag" "STANDING" 8 -0.953762884074074 -0.937187185222222
"tBodyAccMag" "STANDING" 9 -0.945167482444444 -0.936105010444444
"tBodyAccMag" "STANDING" 10 -0.951988907954545 -0.937264537954545
"tBodyAccMag" "STANDING" 11 -0.984853836595745 -0.98030536893617
"tBodyAccMag" "STANDING" 12 -0.941459935081967 -0.935232945245902
"tBodyAccMag" "STANDING" 13 -0.971564243157895 -0.968519673859649
"tBodyAccMag" "STANDING" 14 -0.943456847333333 -0.936735577166667
"tBodyAccMag" "STANDING" 15 -0.961207616226415 -0.948600432641509
"tBodyAccMag" "STANDING" 16 -0.969948825128205 -0.95729449448718
"tBodyAccMag" "STANDING" 17 -0.977635981410256 -0.975377309871795
"tBodyAccMag" "STANDING" 18 -0.972607495342466 -0.972285545479452
"tBodyAccMag" "STANDING" 19 -0.960505683561644 -0.962549342465753
"tBodyAccMag" "STANDING" 20 -0.92240685739726 -0.910672094794521
"tBodyAccMag" "STANDING" 21 -0.958774298089888 -0.956919898202247
"tBodyAccMag" "STANDING" 22 -0.954807661269841 -0.939866315079365
"tBodyAccMag" "STANDING" 23 -0.957212267058824 -0.9516698575
"tBodyAccMag" "STANDING" 24 -0.950061017681159 -0.94790101173913
"tBodyAccMag" "STANDING" 25 -0.972663592162162 -0.968075629324324
"tBodyAccMag" "STANDING" 26 -0.968511694324324 -0.962697299189189
"tBodyAccMag" "STANDING" 27 -0.972753287375 -0.9663601145
"tBodyAccMag" "STANDING" 28 -0.92547165164557 -0.917658334177215
"tBodyAccMag" "STANDING" 29 -0.984745318923077 -0.981745712923077
"tBodyAccMag" "STANDING" 30 -0.930573574915254 -0.916570441355932
"tBodyAccMag" "LAYING" 1 -0.8419291525 -0.79514486386
"tBodyAccMag" "LAYING" 2 -0.977435485208333 -0.972873912916667
"tBodyAccMag" "LAYING" 3 -0.972791346129032 -0.964218176451613
"tBodyAccMag" "LAYING" 4 -0.954557603148148 -0.931292216611111
"tBodyAccMag" "LAYING" 5 -0.966777882884615 -0.958612786346154
"tBodyAccMag" "LAYING" 6 -0.918878850824561 -0.897326245964912
"tBodyAccMag" "LAYING" 7 -0.936392023846154 -0.907039513153846
"tBodyAccMag" "LAYING" 8 -0.935308633888889 -0.91325033
"tBodyAccMag" "LAYING" 9 -0.9308684376 -0.91512680016
"tBodyAccMag" "LAYING" 10 -0.956781819655172 -0.940301654482759
"tBodyAccMag" "LAYING" 11 -0.980621180175439 -0.972891829473684
"tBodyAccMag" "LAYING" 12 -0.9482046755 -0.936542686833333
"tBodyAccMag" "LAYING" 13 -0.960517768225806 -0.947944746612903
"tBodyAccMag" "LAYING" 14 -0.905978250196078 -0.856593119215686
"tBodyAccMag" "LAYING" 15 -0.955340661527778 -0.943314107916667
"tBodyAccMag" "LAYING" 16 -0.961834634857143 -0.957895927714286
"tBodyAccMag" "LAYING" 17 -0.953021411126761 -0.948257993521127
"tBodyAccMag" "LAYING" 18 -0.986456241538462 -0.986464542615385
"tBodyAccMag" "LAYING" 19 -0.96626080686747 -0.963193489036145
"tBodyAccMag" "LAYING" 20 -0.960743126176471 -0.939489444558824
"tBodyAccMag" "LAYING" 21 -0.952596583222222 -0.942186431444444
"tBodyAccMag" "LAYING" 22 -0.934993799305556 -0.909407761152778
"tBodyAccMag" "LAYING" 23 -0.962959196805556 -0.957871990555555
"tBodyAccMag" "LAYING" 24 -0.9718540425 -0.969354834166667
"tBodyAccMag" "LAYING" 25 -0.56047777609589 -0.649254767945205
"tBodyAccMag" "LAYING" 26 -0.976785042368421 -0.964355190394737
"tBodyAccMag" "LAYING" 27 -0.982091652162162 -0.978920176216216
"tBodyAccMag" "LAYING" 28 -0.95811223025 -0.9545740295
"tBodyAccMag" "LAYING" 29 -0.986493196666667 -0.981572147681159
"tBodyAccMag" "LAYING" 30 -0.969829984285714 -0.960167907285714
"tBodyGyroJerkMag" "WALKING" 1 -0.298703679084211 -0.325324878894737
"tBodyGyroJerkMag" "WALKING" 2 -0.547911950338983 -0.557798151355932
"tBodyGyroJerkMag" "WALKING" 3 -0.566135217931034 -0.567371560862069
"tBodyGyroJerkMag" "WALKING" 4 -0.6813040365 -0.7301463685
"tBodyGyroJerkMag" "WALKING" 5 -0.444532485357143 -0.48919974625
"tBodyGyroJerkMag" "WALKING" 6 -0.321290483140351 -0.364708342315789
"tBodyGyroJerkMag" "WALKING" 7 -0.300022779964912 -0.0953401161070176
"tBodyGyroJerkMag" "WALKING" 8 -0.339129269583333 -0.502957255416667
"tBodyGyroJerkMag" "WALKING" 9 -0.510253995769231 -0.599866472692308
"tBodyGyroJerkMag" "WALKING" 10 -0.440363636603774 -0.501027916603774
"tBodyGyroJerkMag" "WALKING" 11 -0.63073270559322 -0.753671416101695
"tBodyGyroJerkMag" "WALKING" 12 -0.5174937754 -0.5488904506
"tBodyGyroJerkMag" "WALKING" 13 -0.303508210175439 -0.322118379807018
"tBodyGyroJerkMag" "WALKING" 14 -0.519895046779661 -0.606103313898305
"tBodyGyroJerkMag" "WALKING" 15 -0.543979500555556 -0.63778595537037
"tBodyGyroJerkMag" "WALKING" 16 -0.671541834117647 -0.722808438431373
"tBodyGyroJerkMag" "WALKING" 17 -0.517167440655738 -0.53970849147541
"tBodyGyroJerkMag" "WALKING" 18 -0.636485896964286 -0.726591779107143
"tBodyGyroJerkMag" "WALKING" 19 -0.164699977592308 -0.271487480103846
"tBodyGyroJerkMag" "WALKING" 20 -0.194893253196078 -0.149864146847059
"tBodyGyroJerkMag" "WALKING" 21 -0.426930725 -0.450369988846154
"tBodyGyroJerkMag" "WALKING" 22 -0.461999528913043 -0.503106312391304
"tBodyGyroJerkMag" "WALKING" 23 0.0115305410508475 0.250173204117966
"tBodyGyroJerkMag" "WALKING" 24 -0.507824745862069 -0.556022765862069
"tBodyGyroJerkMag" "WALKING" 25 -0.678466069054054 -0.757032544864865
"tBodyGyroJerkMag" "WALKING" 26 -0.51239882559322 -0.603468672372881
"tBodyGyroJerkMag" "WALKING" 27 -0.562587199473684 -0.618718628596491
"tBodyGyroJerkMag" "WALKING" 28 -0.546248758518519 -0.579861194259259
"tBodyGyroJerkMag" "WALKING" 29 -0.506242118113208 -0.612222937169811
"tBodyGyroJerkMag" "WALKING" 30 -0.472068729846154 -0.546977272307692
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 1 -0.59488286509434 -0.648553044339623
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 2 -0.572816438541667 -0.597291719166667
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 3 -0.658861401355932 -0.718028040338983
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 4 -0.686978374423077 -0.755270457692308
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 5 -0.47348816787234 -0.557988065531915
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 6 -0.342895367921569 -0.440079851313725
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 7 -0.661969771960784 -0.67642807254902
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 8 -0.400664014146341 -0.493975031707317
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 9 -0.672840561836735 -0.748651255510204
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 10 -0.523462968510638 -0.618272355319149
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 11 -0.757314813888889 -0.80112703962963
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 12 -0.674972132307692 -0.713406712307692
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 13 -0.631964902181818 -0.669216383090909
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 14 -0.399921949557407 -0.485819293703704
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 15 -0.663637117708333 -0.748954848541667
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 16 -0.737705162156863 -0.797293228431373
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 17 -0.637367490625 -0.68231162875
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 18 -0.781652689310345 -0.835525127931035
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 19 -0.372790526575 -0.50740029025
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 20 -0.37192841627451 -0.455396068627451
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 21 -0.577935642978723 -0.647723419148936
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 22 -0.568111869047619 -0.675633024285714
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 23 -0.504367150588235 -0.551275188627451
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 24 -0.658751629152542 -0.638180352881356
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 25 -0.777106026615385 -0.824883302769231
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 26 -0.648099850181818 -0.661829656545455
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 27 -0.699895090784314 -0.724671165490196
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 28 -0.620279797647059 -0.670132120784314
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 29 -0.617340803061225 -0.712846318367347
"tBodyGyroJerkMag" "WALKING_UPSTAIRS" 30 -0.718780256769231 -0.774439096769231
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 1 -0.295463843346939 -0.306510645530612
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 2 -0.410872671489362 -0.343187875404255
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 3 -0.508567577142857 -0.583919211020408
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 4 -0.592843014888889 -0.637079543555556
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 5 -0.39719562106383 -0.450303212340426
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 6 -0.0829366854166667 -0.111228416159583
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 7 -0.399229959148936 -0.29477867693617
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 8 -0.126189142894737 -0.157484866842105
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 9 -0.469028434047619 -0.455855425238095
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 10 -0.401854311315789 -0.494105756315789
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 11 -0.599294760652174 -0.677750588478261
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 12 -0.442831079130435 -0.452449935
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 13 -0.323552439276596 -0.27649151037234
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 14 -0.275120883488889 -0.274744003577778
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 15 -0.509466648095238 -0.563640131190476
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 16 -0.590896636382979 -0.595822214468085
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 17 -0.540325787826087 -0.592319490869565
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 18 -0.701663073636364 -0.744159518909091
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 19 0.0875816618205128 -0.0438985022538462
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 20 -0.268183423577778 -0.275591880382222
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 21 -0.452828682444444 -0.509130858444444
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 22 -0.459579670833333 -0.617659355833333
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 23 -0.0463117766203704 0.0594908483888889
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 24 -0.497152238363636 -0.459159852363636
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 25 -0.664713625172414 -0.67960595137931
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 26 -0.4187798104 -0.463140795
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 27 -0.440546586136364 -0.465807533547727
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 28 -0.340417305565217 -0.407132335434783
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 29 -0.539174456458333 -0.59705704875
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 30 -0.574337006451613 -0.617662073548387
"tBodyGyroJerkMag" "SITTING" 1 -0.991976341276596 -0.988308728510638
"tBodyGyroJerkMag" "SITTING" 2 -0.991081493913043 -0.989594919565217
"tBodyGyroJerkMag" "SITTING" 3 -0.977998051923077 -0.976772675961538
"tBodyGyroJerkMag" "SITTING" 4 -0.9804904618 -0.9758066902
"tBodyGyroJerkMag" "SITTING" 5 -0.973848287045455 -0.970392610454546
"tBodyGyroJerkMag" "SITTING" 6 -0.962929227818182 -0.950150571818182
"tBodyGyroJerkMag" "SITTING" 7 -0.981665122291667 -0.976214430208333
"tBodyGyroJerkMag" "SITTING" 8 -0.991807428043478 -0.986756670869565
"tBodyGyroJerkMag" "SITTING" 9 -0.9733641366 -0.9663610734
"tBodyGyroJerkMag" "SITTING" 10 -0.993707487592593 -0.991696196481481
"tBodyGyroJerkMag" "SITTING" 11 -0.989519031132076 -0.986256664716981
"tBodyGyroJerkMag" "SITTING" 12 -0.980392337647059 -0.978260535882353
"tBodyGyroJerkMag" "SITTING" 13 -0.992604304489796 -0.991414934897959
"tBodyGyroJerkMag" "SITTING" 14 -0.988317606666667 -0.986963989814815
"tBodyGyroJerkMag" "SITTING" 15 -0.992188893898305 -0.989720049491525
"tBodyGyroJerkMag" "SITTING" 16 -0.992444606231884 -0.988261252608696
"tBodyGyroJerkMag" "SITTING" 17 -0.996334795 -0.994446755625
"tBodyGyroJerkMag" "SITTING" 18 -0.994873439824561 -0.994868913508772
"tBodyGyroJerkMag" "SITTING" 19 -0.989450316575342 -0.985831284657534
"tBodyGyroJerkMag" "SITTING" 20 -0.983010276060606 -0.97507615
"tBodyGyroJerkMag" "SITTING" 21 -0.990307349882353 -0.990302232705882
"tBodyGyroJerkMag" "SITTING" 22 -0.98547603483871 -0.976503766290323
"tBodyGyroJerkMag" "SITTING" 23 -0.986514066029412 -0.979226997941177
"tBodyGyroJerkMag" "SITTING" 24 -0.991306424705882 -0.990724530735294
"tBodyGyroJerkMag" "SITTING" 25 -0.99286465 -0.991766403076923
"tBodyGyroJerkMag" "SITTING" 26 -0.994466446282051 -0.994033207051282
"tBodyGyroJerkMag" "SITTING" 27 -0.994034710714286 -0.992112829571429
"tBodyGyroJerkMag" "SITTING" 28 -0.981213159305556 -0.978441918333333
"tBodyGyroJerkMag" "SITTING" 29 -0.995392308166667 -0.994905344
"tBodyGyroJerkMag" "SITTING" 30 -0.993737388225806 -0.991280225
"tBodyGyroJerkMag" "STANDING" 1 -0.994966790566038 -0.994733238679245
"tBodyGyroJerkMag" "STANDING" 2 -0.983951904259259 -0.977204427777778
"tBodyGyroJerkMag" "STANDING" 3 -0.962339339672131 -0.957679766885246
"tBodyGyroJerkMag" "STANDING" 4 -0.967614073928571 -0.964282784285714
"tBodyGyroJerkMag" "STANDING" 5 -0.958405900892857 -0.947970723571429
"tBodyGyroJerkMag" "STANDING" 6 -0.963406222982456 -0.952536233859649
"tBodyGyroJerkMag" "STANDING" 7 -0.977377083018868 -0.97210793
"tBodyGyroJerkMag" "STANDING" 8 -0.987580587777778 -0.982460332222222
"tBodyGyroJerkMag" "STANDING" 9 -0.969824044222222 -0.965287050888889
"tBodyGyroJerkMag" "STANDING" 10 -0.971637661590909 -0.964409410454545
"tBodyGyroJerkMag" "STANDING" 11 -0.993428183617021 -0.992579166595745
"tBodyGyroJerkMag" "STANDING" 12 -0.969289973606557 -0.961923171967213
"tBodyGyroJerkMag" "STANDING" 13 -0.983637634912281 -0.976197659649123
"tBodyGyroJerkMag" "STANDING" 14 -0.974873328 -0.966834217
"tBodyGyroJerkMag" "STANDING" 15 -0.984407077924528 -0.98143282754717
"tBodyGyroJerkMag" "STANDING" 16 -0.992848576025641 -0.990809427435897
"tBodyGyroJerkMag" "STANDING" 17 -0.993672973717949 -0.992372117307692
"tBodyGyroJerkMag" "STANDING" 18 -0.988685954931507 -0.988519665753425
"tBodyGyroJerkMag" "STANDING" 19 -0.985801637671233 -0.983069427945205
"tBodyGyroJerkMag" "STANDING" 20 -0.94793650109589 -0.926328788356164
"tBodyGyroJerkMag" "STANDING" 21 -0.976857084157303 -0.976153687752809
"tBodyGyroJerkMag" "STANDING" 22 -0.978603529206349 -0.966086148412698
"tBodyGyroJerkMag" "STANDING" 23 -0.9763992525 -0.972387365294118
"tBodyGyroJerkMag" "STANDING" 24 -0.982387268985507 -0.979995718695652
"tBodyGyroJerkMag" "STANDING" 25 -0.985091991216216 -0.983230809594595
"tBodyGyroJerkMag" "STANDING" 26 -0.98854482527027 -0.984253792432432
"tBodyGyroJerkMag" "STANDING" 27 -0.989532103875 -0.988819784
"tBodyGyroJerkMag" "STANDING" 28 -0.959681019113924 -0.956266480126582
"tBodyGyroJerkMag" "STANDING" 29 -0.992144698923077 -0.991453632153846
"tBodyGyroJerkMag" "STANDING" 30 -0.972995273898305 -0.955995671864407
"tBodyGyroJerkMag" "LAYING" 1 -0.96346103 -0.9358409828
"tBodyGyroJerkMag" "LAYING" 2 -0.991767074166667 -0.989718095208333
"tBodyGyroJerkMag" "LAYING" 3 -0.98671362516129 -0.983139255645161
"tBodyGyroJerkMag" "LAYING" 4 -0.985068502037037 -0.982698213703704
"tBodyGyroJerkMag" "LAYING" 5 -0.9864194225 -0.98377138
"tBodyGyroJerkMag" "LAYING" 6 -0.955645738245614 -0.953157001578947
"tBodyGyroJerkMag" "LAYING" 7 -0.983008829038462 -0.971205137884615
"tBodyGyroJerkMag" "LAYING" 8 -0.978438191296296 -0.969029111666667
"tBodyGyroJerkMag" "LAYING" 9 -0.964524819 -0.9528015598
"tBodyGyroJerkMag" "LAYING" 10 -0.970830848965517 -0.959632931551724
"tBodyGyroJerkMag" "LAYING" 11 -0.990641248245614 -0.984476476666667
"tBodyGyroJerkMag" "LAYING" 12 -0.971067768833333 -0.962012018333333
"tBodyGyroJerkMag" "LAYING" 13 -0.98544626483871 -0.975113305645161
"tBodyGyroJerkMag" "LAYING" 14 -0.975621183137255 -0.964009921960784
"tBodyGyroJerkMag" "LAYING" 15 -0.983235025416667 -0.973650041666667
"tBodyGyroJerkMag" "LAYING" 16 -0.990839526285714 -0.988212425428571
"tBodyGyroJerkMag" "LAYING" 17 -0.985542411126761 -0.982038121126761
"tBodyGyroJerkMag" "LAYING" 18 -0.993095122615385 -0.992153054
"tBodyGyroJerkMag" "LAYING" 19 -0.985342497710843 -0.980245510843374
"tBodyGyroJerkMag" "LAYING" 20 -0.986749500882353 -0.981079301617647
"tBodyGyroJerkMag" "LAYING" 21 -0.985915906888889 -0.982246471555556
"tBodyGyroJerkMag" "LAYING" 22 -0.981716936388889 -0.974201690972222
"tBodyGyroJerkMag" "LAYING" 23 -0.984557478611111 -0.981314831666667
"tBodyGyroJerkMag" "LAYING" 24 -0.982780873888889 -0.978659102222222
"tBodyGyroJerkMag" "LAYING" 25 -0.969783262465753 -0.96830952260274
"tBodyGyroJerkMag" "LAYING" 26 -0.99219798 -0.989917354473684
"tBodyGyroJerkMag" "LAYING" 27 -0.994355043783784 -0.993484313243243
"tBodyGyroJerkMag" "LAYING" 28 -0.978220270625 -0.96977327725
"tBodyGyroJerkMag" "LAYING" 29 -0.997322526811594 -0.997666071594203
"tBodyGyroJerkMag" "LAYING" 30 -0.985086413428571 -0.976177142571429
"tBodyGyroMag" "WALKING" 1 -0.160979552536842 -0.186978364526316
"tBodyGyroMag" "WALKING" 2 -0.446549092881356 -0.553019916271186
"tBodyGyroMag" "WALKING" 3 -0.466411754137931 -0.561510683275862
"tBodyGyroMag" "WALKING" 4 -0.49779220106 -0.553116111166667
"tBodyGyroMag" "WALKING" 5 -0.355933083571429 -0.492176823571429
"tBodyGyroMag" "WALKING" 6 -0.281207841122807 -0.36560291677193
"tBodyGyroMag" "WALKING" 7 -0.305959351403509 -0.19828316695614
"tBodyGyroMag" "WALKING" 8 -0.00310243820125 -0.238746703958333
"tBodyGyroMag" "WALKING" 9 -0.294542266826923 -0.489725811538462
"tBodyGyroMag" "WALKING" 10 -0.156458730358491 -0.402025135660377
"tBodyGyroMag" "WALKING" 11 -0.421801673559322 -0.558362783220339
"tBodyGyroMag" "WALKING" 12 -0.35593036512 -0.4132083408
"tBodyGyroMag" "WALKING" 13 -0.218669558421053 -0.253240071964912
"tBodyGyroMag" "WALKING" 14 -0.137208741864407 -0.201401930542373
"tBodyGyroMag" "WALKING" 15 -0.243711124444444 -0.425798469148148
"tBodyGyroMag" "WALKING" 16 -0.485931932745098 -0.665078404313725
"tBodyGyroMag" "WALKING" 17 -0.335009836885246 -0.522494763606557
"tBodyGyroMag" "WALKING" 18 -0.500471147857143 -0.60851009125
"tBodyGyroMag" "WALKING" 19 0.100045071430769 -0.0218463165461538
"tBodyGyroMag" "WALKING" 20 0.0686275147882353 -0.0367853189588235
"tBodyGyroMag" "WALKING" 21 -0.284775644807692 -0.408304434423077
"tBodyGyroMag" "WALKING" 22 -0.210608043717391 -0.390775683913043
"tBodyGyroMag" "WALKING" 23 -0.0120968259523729 0.163346451623729
"tBodyGyroMag" "WALKING" 24 -0.403064156896552 -0.563863212586207
"tBodyGyroMag" "WALKING" 25 -0.394362401351351 -0.489809386081081
"tBodyGyroMag" "WALKING" 26 -0.392092024067797 -0.538329286101695
